"Standard
Class ID"	"Standard
Instance ID"	"Standard
Member ID"	Parameter ID	Instance	"Class
Name"	Base or Module #	"Parameter Name
Member Name"	Description	"Selectable Range or
Enumerations via Comms ( )"	Default from Factory	Data Type	"Read
Write
EEPROM
User Set Save"	Relative Address	Absolute Address	Offset to next inst.	"Modbus
Registers
Range"	Max Instance														
1	3	1	1001	3	DEV	2	Diagnostic - Hardware ID of Flex Module 2	Monitor the hardware card ID populated in slot 2.	"None (4352), FMHA-RAAA-AxAA (5632), FMHA-PAAA-AxAA (5888), FMHA-CAAA-AxAA (4480), FMHA-FAAA-AxAA (4528), FMHA-BAAA-AxAA (4512), FMHA-JAAA-AxAA (4496), FMHA-KAAA-AxAA (4544), FMHA-LAAA-AxAA (4560), FMMA-AAJA-AxAA (4400), FMMA-AAKA-AxAA (4384), FMMA-ACAA-AxAA (4353), FMMA-ACHA-AxAA (4417), FMMA-ACCA-AxAA (4369), FMMA-ACJA-AxAA (4401), FMMA-ACKA-AxAA (4385), FMMA-AEAA-AxAA (4355), FMMA-AEHA-AxAA (4419), FMMA-AECA-AxAA (4371), FMMA-AEJA-AxAA (4401), FMMA-AEKA-AxAA (4387), FMMA-AFAA-AxAA (4357), FMMA-AFCA-AxAA (4373), FMMA-AFJA-AxAA (4405), FMMA-AFKA-AxAA (4389), FMMA-AKHA-AxAA (4418), FMMA-AKKA-AxAA (4386), FMMA-UAAA-AxAA (4864), FMMA-UAJA-AxAA (4912), FMMA-UAKA-AxAA (4896), FMMA-UCAA-AxAA (4865), FMMA-UCHA-AxAA (4929), FMMA-UCCA-AxAA (4881), FMMA-UCJA-AxAA (4913), FMMA-UCKA-AxAA (4897), FMMA-UEAA-AxAA (4867), FMMA-UEHA-AxAA (4931), FMMA-UECA-AxAA (4883), FMMA-UEJA-AxAA (4915), FMMA-UEKA-AxAA (4899), FMMA-UFAA-AxAA (4869), FMMA-UFCA-AxAA (4885), FMMA-UFJA-AxAA (4917), FMMA-UFKA-AxAA (4901), FMMA-UKHA-AxAA (4930), FMMA-UKKA-AxAA (4898), FMMA-TAAA-AxAA (5376), FMMA-TAJA-AxAA (5424), FMMA-TAKA-AxAA (5408), FMMA-TCAA-AxAA (5377), FMMA-TCHA-AxAA (5441), FMMA-TCCA-AxAA (5393), FMMA-TCJA-AxAA (5425), FMMA-TCKA-AxAA (5409), FMMA-TEAA-AxAA (5379), FMMA-TEHA-AxAA (5443), FMMA-TECA-AxAA (5395), FMMA-TEJA-AxAA (5427), FMMA-TEKA-AxAA (5411), FMMA-TFAA-AxAA (5381), FMMA-TFCA-AxAA (5397), FMMA-TFJA-AxAA (5429), FMMA-TFKA-AxAA (5413), FMMA-TKHA-AxAA (5442), FMMA-TKKA-AxAA (5410), FMMA-CAAA-AxAA (6144), FMMA-CAJA-AxAA (6192), FMMA-CAKA-AxAA (6176), FMMA-CCAA-AxAA (6145), FMMA-CCHA-AxAA (6209), FMMA-CCCA-AxAA (6161), FMMA-CCJA-AxAA (6193), FMMA-CCKA-AxAA (6177), FMMA-CEAA-AxAA (6147), FMMA-CEHA-AxAA (6211), FMMA-CECA-AxAA (6163), FMMA-CEJA-AxAA (6195), FMMA-CEKA-AxAA (6179), FMMA-CKHA-AxAA (6210), FMMA-CKKA-AxAA (6178), FMLA-LCJA-AxAA (13105), FMLA-LEJA-AxAA (13107), FMLA-LAJA-AxAA (13104), FMLA-MCJA-AxAA (13617), FMLA-MEJA-AxAA (13619), FMLA-MAJA-AxAA (13616), FMLA-YEBA-AxAA (15443)"	no default	signed 32-bit	R	240	" 400,241 "	120	0 to 838	7														
1	3	2	1002	3	DEV	2	Diagnostic - Firmware ID	Monitor the hardware ID.	"0 to 2,147,483,647"	no default	signed 32-bit	R	242	" 400,243 "	120	0 to 838	7														
1	3	3	1003	3	DEV	2	Diagnostic - Software Revision	Monitor the software release version.	"0 to 2,147,483,647"	no default	signed 32-bit	R	244	" 400,245 "	120	0 to 838	7														
1	3	4	1004	3	DEV	2	Diagnostic - Firmware Prototype Number	Monitor the prototype version if prototype.	"0 to 2,147,483,647"	no default	signed 32-bit	R	246	" 400,247 "	120	0 to 838	7														
1	3	5	1005	3	DEV	2	Diagnostic - Software Build Number	Monitor the software build number.	"0 to 2,147,483,647"	no default	signed 32-bit	R	248	" 400,249 "	120	0 to 838	7														
1	3	6	1006	3	DEV	2	Diagnostic - Firmware Branch Number	Monitor the firmware branch number.	"0 to 2,147,483,647"	no default	signed 32-bit	R	250	" 400,251 "	120	0 to 838	7														
1	3	7	1007	3	DEV	2	Diagnostic - Serial Number	Monitor the serial number.	"0 to 2,147,483,647"	no default	signed 32-bit	R	252	" 400,253 "	120	0 to 838	7														
1	3	8	1008	3	DEV	2	Diagnostic - Date of Manufacture	Monitor the date the hardware was manufactured.	"0 to 2,147,483,647"	no default	signed 32-bit	R	254	" 400,255 "	120	0 to 838	7														
1	3	9	1009	3	DEV	2	Diagnostic - Slot 2 Card Model Number (Digit 1 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	256	" 400,257 "	120	0 to 838	7														
1	3	9	1009	3	DEV	2	Diagnostic - Slot 2 Card Model Number (Digit 2 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	258	" 400,259 "	120	0 to 838	7														
1	3	9	1009	3	DEV	2	Diagnostic - Slot 2 Card Model Number (Digit 3 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	260	" 400,261 "	120	0 to 838	7														
1	3	9	1009	3	DEV	2	Diagnostic - Slot 2 Card Model Number (Digit 4 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	262	" 400,263 "	120	0 to 838	7														
1	3	9	1009	3	DEV	2	Diagnostic - Slot 2 Card Model Number (Digit 5 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	264	" 400,265 "	120	0 to 838	7														
1	3	9	1009	3	DEV	2	Diagnostic - Slot 2 Card Model Number (Digit 6 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	266	" 400,267 "	120	0 to 838	7														
1	3	9	1009	3	DEV	2	Diagnostic - Slot 2 Card Model Number (Digit 7 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	268	" 400,269 "	120	0 to 838	7														
1	3	9	1009	3	DEV	2	Diagnostic - Slot 2 Card Model Number (Digit 8 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	270	" 400,271 "	120	0 to 838	7														
1	3	9	1009	3	DEV	2	Diagnostic - Slot 2 Card Model Number (Digit 9 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	272	" 400,273 "	120	0 to 838	7														
1	3	9	1009	3	DEV	2	Diagnostic - Slot 2 Card Model Number (Digit 10 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	274	" 400,275 "	120	0 to 838	7														
1	3	9	1009	3	DEV	2	Diagnostic - Slot 2 Card Model Number (Digit 11 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	276	" 400,277 "	120	0 to 838	7														
1	3	9	1009	3	DEV	2	Diagnostic - Slot 2 Card Model Number (Digit 12 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	278	" 400,279 "	120	0 to 838	7														
1	3	9	1009	3	DEV	2	Diagnostic - Slot 2 Card Model Number (Digit 13 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	280	" 400,281 "	120	0 to 838	7														
1	3	9	1009	3	DEV	2	Diagnostic - Slot 2 Card Model Number (Digit 14 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	282	" 400,283 "	120	0 to 838	7														
1	3	9	1009	3	DEV	2	Diagnostic - Slot 2 Card Model Number (Digit 15 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	284	" 400,285 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 1 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	286	" 400,287 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 2 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	288	" 400,289 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 3 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	290	" 400,291 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 4 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	292	" 400,293 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 5 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	294	" 400,295 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 6 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	296	" 400,297 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 7 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	298	" 400,299 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 8 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	300	" 400,301 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 9 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	302	" 400,303 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 10 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	304	" 400,305 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 11 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	306	" 400,307 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 12 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	308	" 400,309 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 13 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	310	" 400,311 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 14 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	312	" 400,313 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 15 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	314	" 400,315 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 16 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	316	" 400,317 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 17 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	318	" 400,319 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 18 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	320	" 400,321 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 19 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	322	" 400,323 "	120	0 to 838	7														
1	3	11	1011	3	DEV	2	Diagnostic - Device Name (Character 20 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	324	" 400,325 "	120	0 to 838	7														
1	3	13	1013	3	DEV	2	User Settings Restore	Program to restore factory settings.	"None (61), Factory (31)"	no default	Enumeration	W	326	" 400,327 "	120	0 to 838	7														
1	3	16	1016	3	DEV	2	Device Status	Monitor the base for failure.	"OK (138), Fail (32)"	no default	Enumeration	R	330	" 400,331 "	120	0 to 838	7														
1	3	34	1034	3	DEV	2	Line Frequency	Program the frequency used for variable time base control.	"50 Hz (3), 60 Hz (4)"	60 Hz (4)	Enumeration	R	334	" 400,335 "	120	0 to 838	7														
1	4	1	1001	4	DEV	3	Diagnostic - Hardware ID of Flex Module 3	Monitor the hardware card ID populated in slot 3.	"None (4352), FMHA-RAAA-AxAA (5632), FMHA-PAAA-AxAA (5888), FMHA-CAAA-AxAA (4480), FMHA-FAAA-AxAA (4528), FMHA-BAAA-AxAA (4512), FMHA-JAAA-AxAA (4496), FMHA-KAAA-AxAA (4544), FMHA-LAAA-AxAA (4560), FMMA-AAJA-AxAA (4400), FMMA-AAKA-AxAA (4384), FMMA-ACAA-AxAA (4353), FMMA-ACHA-AxAA (4417), FMMA-ACCA-AxAA (4369), FMMA-ACJA-AxAA (4401), FMMA-ACKA-AxAA (4385), FMMA-AEAA-AxAA (4355), FMMA-AEHA-AxAA (4419), FMMA-AECA-AxAA (4371), FMMA-AEJA-AxAA (4401), FMMA-AEKA-AxAA (4387), FMMA-AFAA-AxAA (4357), FMMA-AFCA-AxAA (4373), FMMA-AFJA-AxAA (4405), FMMA-AFKA-AxAA (4389), FMMA-AKHA-AxAA (4418), FMMA-AKKA-AxAA (4386), FMMA-UAAA-AxAA (4864), FMMA-UAJA-AxAA (4912), FMMA-UAKA-AxAA (4896), FMMA-UCAA-AxAA (4865), FMMA-UCHA-AxAA (4929), FMMA-UCCA-AxAA (4881), FMMA-UCJA-AxAA (4913), FMMA-UCKA-AxAA (4897), FMMA-UEAA-AxAA (4867), FMMA-UEHA-AxAA (4931), FMMA-UECA-AxAA (4883), FMMA-UEJA-AxAA (4915), FMMA-UEKA-AxAA (4899), FMMA-UFAA-AxAA (4869), FMMA-UFCA-AxAA (4885), FMMA-UFJA-AxAA (4917), FMMA-UFKA-AxAA (4901), FMMA-UKHA-AxAA (4930), FMMA-UKKA-AxAA (4898), FMMA-TAAA-AxAA (5376), FMMA-TAJA-AxAA (5424), FMMA-TAKA-AxAA (5408), FMMA-TCAA-AxAA (5377), FMMA-TCHA-AxAA (5441), FMMA-TCCA-AxAA (5393), FMMA-TCJA-AxAA (5425), FMMA-TCKA-AxAA (5409), FMMA-TEAA-AxAA (5379), FMMA-TEHA-AxAA (5443), FMMA-TECA-AxAA (5395), FMMA-TEJA-AxAA (5427), FMMA-TEKA-AxAA (5411), FMMA-TFAA-AxAA (5381), FMMA-TFCA-AxAA (5397), FMMA-TFJA-AxAA (5429), FMMA-TFKA-AxAA (5413), FMMA-TKHA-AxAA (5442), FMMA-TKKA-AxAA (5410), FMMA-CAAA-AxAA (6144), FMMA-CAJA-AxAA (6192), FMMA-CAKA-AxAA (6176), FMMA-CCAA-AxAA (6145), FMMA-CCHA-AxAA (6209), FMMA-CCCA-AxAA (6161), FMMA-CCJA-AxAA (6193), FMMA-CCKA-AxAA (6177), FMMA-CEAA-AxAA (6147), FMMA-CEHA-AxAA (6211), FMMA-CECA-AxAA (6163), FMMA-CEJA-AxAA (6195), FMMA-CEKA-AxAA (6179), FMMA-CKHA-AxAA (6210), FMMA-CKKA-AxAA (6178), FMLA-LCJA-AxAA (13105), FMLA-LEJA-AxAA (13107), FMLA-LAJA-AxAA (13104), FMLA-MCJA-AxAA (13617), FMLA-MEJA-AxAA (13619), FMLA-MAJA-AxAA (13616), FMLA-YEBA-AxAA (15443)"	no default	signed 32-bit	R	360	" 400,361 "	120	0 to 838	7														
1	4	2	1002	4	DEV	3	Diagnostic - Firmware ID	Monitor the hardware ID.	"0 to 2,147,483,647"	no default	signed 32-bit	R	362	" 400,363 "	120	0 to 838	7														
1	4	3	1003	4	DEV	3	Diagnostic - Software Revision	Monitor the software release version.	"0 to 2,147,483,647"	no default	signed 32-bit	R	364	" 400,365 "	120	0 to 838	7														
1	4	4	1004	4	DEV	3	Diagnostic - Firmware Prototype Number	Monitor the prototype version if prototype.	"0 to 2,147,483,647"	no default	signed 32-bit	R	366	" 400,367 "	120	0 to 838	7														
1	4	5	1005	4	DEV	3	Diagnostic - Software Build Number	Monitor the software build number.	"0 to 2,147,483,647"	no default	signed 32-bit	R	368	" 400,369 "	120	0 to 838	7														
1	4	6	1006	4	DEV	3	Diagnostic - Firmware Branch Number	Monitor the firmware branch number.	"0 to 2,147,483,647"	no default	signed 32-bit	R	370	" 400,371 "	120	0 to 838	7														
1	4	7	1007	4	DEV	3	Diagnostic - Serial Number	Monitor the serial number.	"0 to 2,147,483,647"	no default	signed 32-bit	R	372	" 400,373 "	120	0 to 838	7														
1	4	8	1008	4	DEV	3	Diagnostic - Date of Manufacture	Monitor the date the hardware was manufactured.	"0 to 2,147,483,647"	no default	signed 32-bit	R	374	" 400,375 "	120	0 to 838	7														
1	4	9	1009	4	DEV	3	Diagnostic - Slot 3 Card Model Number (Digit 1 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	376	" 400,377 "	120	0 to 838	7														
1	4	9	1009	4	DEV	3	Diagnostic - Slot 3 Card Model Number (Digit 2 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	378	" 400,379 "	120	0 to 838	7														
1	4	9	1009	4	DEV	3	Diagnostic - Slot 3 Card Model Number (Digit 3 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	380	" 400,381 "	120	0 to 838	7														
1	4	9	1009	4	DEV	3	Diagnostic - Slot 3 Card Model Number (Digit 4 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	382	" 400,383 "	120	0 to 838	7														
1	4	9	1009	4	DEV	3	Diagnostic - Slot 3 Card Model Number (Digit 5 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	384	" 400,385 "	120	0 to 838	7														
1	4	9	1009	4	DEV	3	Diagnostic - Slot 3 Card Model Number (Digit 6 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	386	" 400,387 "	120	0 to 838	7														
1	4	9	1009	4	DEV	3	Diagnostic - Slot 3 Card Model Number (Digit 7 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	388	" 400,389 "	120	0 to 838	7														
1	4	9	1009	4	DEV	3	Diagnostic - Slot 3 Card Model Number (Digit 8 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	390	" 400,391 "	120	0 to 838	7														
1	4	9	1009	4	DEV	3	Diagnostic - Slot 3 Card Model Number (Digit 9 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	392	" 400,393 "	120	0 to 838	7														
1	4	9	1009	4	DEV	3	Diagnostic - Slot 3 Card Model Number (Digit 10 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	394	" 400,395 "	120	0 to 838	7														
1	4	9	1009	4	DEV	3	Diagnostic - Slot 3 Card Model Number (Digit 11 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	396	" 400,397 "	120	0 to 838	7														
1	4	9	1009	4	DEV	3	Diagnostic - Slot 3 Card Model Number (Digit 12 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	398	" 400,399 "	120	0 to 838	7														
1	4	9	1009	4	DEV	3	Diagnostic - Slot 3 Card Model Number (Digit 13 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	400	" 400,401 "	120	0 to 838	7														
1	4	9	1009	4	DEV	3	Diagnostic - Slot 3 Card Model Number (Digit 14 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	402	" 400,403 "	120	0 to 838	7														
1	4	9	1009	4	DEV	3	Diagnostic - Slot 3 Card Model Number (Digit 15 for Modbus protocol)	Monitor the model number of the card.	"A to Z, 0 to 9 (Unicode character)"	no default	Short String	R	404	" 400,405 "	120	0 to 838	7														
1	4	11	1011	4	DEV	3	Diagnostic - Device Name (Character 1 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	406	" 400,407 "	120	0 to 838	7														
1	4	11	1011	4	DEV	3	Diagnostic - Device Name (Character 2 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	408	" 400,409 "	120	0 to 838	7														
1	4	11	1011	4	DEV	3	Diagnostic - Device Name (Character 3 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	410	" 400,411 "	120	0 to 838	7														
1	4	11	1011	4	DEV	3	Diagnostic - Device Name (Character 4 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	412	" 400,413 "	120	0 to 838	7														
1	4	11	1011	4	DEV	3	Diagnostic - Device Name (Character 5 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	414	" 400,415 "	120	0 to 838	7														
1	4	11	1011	4	DEV	3	Diagnostic - Device Name (Character 6 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	416	" 400,417 "	120	0 to 838	7														
1	4	11	1011	4	DEV	3	Diagnostic - Device Name (Character 7 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	418	" 400,419 "	120	0 to 838	7														
1	4	11	1011	4	DEV	3	Diagnostic - Device Name (Character 8 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	420	" 400,421 "	120	0 to 838	7														
1	4	11	1011	4	DEV	3	Diagnostic - Device Name (Character 9 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	422	" 400,423 "	120	0 to 838	7														
1	4	11	1011	4	DEV	3	Diagnostic - Device Name (Character 10 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	424	" 400,425 "	120	0 to 838	7														
1	4	11	1011	4	DEV	3	Diagnostic - Device Name (Character 11 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	426	" 400,427 "	120	0 to 838	7														
1	4	11	1011	4	DEV	3	Diagnostic - Device Name (Character 12 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	428	" 400,429 "	120	0 to 838	7														
1	4	11	1011	4	DEV	3	Diagnostic - Device Name (Character 13 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	430	" 400,431 "	120	0 to 838	7														
1	4	11	1011	4	DEV	3	Diagnostic - Device Name (Character 14 for Modbus protocol)	Program the name to assign the card.	Any Unicode character (0 to 65535)	no default	Short String	RWES	432	" 400,433 "	120	0 to 838	7														
